id,resource_type
865,resource_type 7
865,resource_type 8
6611,resource_type 7
6611,resource_type 8
4074,resource_type 7
4218,resource_type 7
4218,resource_type 8
17767,resource_type 8
17767,resource_type 7
4637,resource_type 7
10626,resource_type 8
10626,resource_type 7
16095,resource_type 8
954,resource_type 7
954,resource_type 8
7798,resource_type 7
9567,resource_type 7
729,resource_type 6
729,resource_type 8
16270,resource_type 8
16270,resource_type 4
12970,resource_type 4
12970,resource_type 8
16450,resource_type 8
16828,resource_type 8
17045,resource_type 8
3963,resource_type 8
11187,resource_type 8
17589,resource_type 8
16585,resource_type 8
8678,resource_type 8
597,resource_type 8
12857,resource_type 8
9558,resource_type 8
14830,resource_type 8
3782,resource_type 8
2721,resource_type 8
4992,resource_type 8
6603,resource_type 8
8021,resource_type 8
2412,resource_type 8
1612,resource_type 8
140,resource_type 8
16848,resource_type 8
6331,resource_type 8
7691,resource_type 8
7415,resource_type 8
453,resource_type 8
2792,resource_type 8
2938,resource_type 8
6653,resource_type 8
4344,resource_type 8
2910,resource_type 8
9432,resource_type 8
5998,resource_type 8
13914,resource_type 8
4932,resource_type 8
7518,resource_type 8
8110,resource_type 8
16566,resource_type 8
15853,resource_type 8
9742,resource_type 8
15587,resource_type 8
5103,resource_type 8
16242,resource_type 8
8222,resource_type 8
16163,resource_type 8
12506,resource_type 8
18190,resource_type 8
5230,resource_type 8
10994,resource_type 8
8853,resource_type 8
16130,resource_type 2
4080,resource_type 2
18522,resource_type 8
131,resource_type 2
17787,resource_type 2
9692,resource_type 2
15649,resource_type 2
17712,resource_type 2
5141,resource_type 2
13416,resource_type 2
8490,resource_type 2
5949,resource_type 2
10166,resource_type 2
17822,resource_type 2
17822,resource_type 8
16665,resource_type 2
1196,resource_type 7
9695,resource_type 7
9695,resource_type 8
13687,resource_type 8
13687,resource_type 7
1861,resource_type 8
1861,resource_type 7
3650,resource_type 8
10485,resource_type 2
10485,resource_type 7
10485,resource_type 8
2033,resource_type 8
2033,resource_type 7
18179,resource_type 8
18179,resource_type 7
6363,resource_type 8
6363,resource_type 2
6363,resource_type 7
7335,resource_type 7
7335,resource_type 8
12528,resource_type 7
12528,resource_type 8
7946,resource_type 8
7946,resource_type 7
5018,resource_type 7
5018,resource_type 8
15781,resource_type 7
15781,resource_type 8
16968,resource_type 8
15851,resource_type 7
15851,resource_type 8
7444,resource_type 8
7444,resource_type 7
6278,resource_type 7
6278,resource_type 8
6278,resource_type 4
13894,resource_type 7
13894,resource_type 8
9404,resource_type 7
14682,resource_type 7
383,resource_type 7
6067,resource_type 7
6067,resource_type 8
1633,resource_type 7
1633,resource_type 8
6967,resource_type 7
6967,resource_type 8
4441,resource_type 7
4441,resource_type 8
4123,resource_type 7
4123,resource_type 8
334,resource_type 7
334,resource_type 8
12046,resource_type 8
12046,resource_type 7
17077,resource_type 8
17077,resource_type 7
3365,resource_type 8
3365,resource_type 7
12269,resource_type 7
12269,resource_type 8
12269,resource_type 2
11921,resource_type 8
11921,resource_type 7
5207,resource_type 7
5207,resource_type 8
6209,resource_type 7
6209,resource_type 8
9121,resource_type 7
9121,resource_type 8
9340,resource_type 7
9340,resource_type 8
7576,resource_type 8
7576,resource_type 7
12525,resource_type 7
12525,resource_type 8
1857,resource_type 8
8380,resource_type 8
16411,resource_type 8
11692,resource_type 8
9100,resource_type 2
5764,resource_type 2
15884,resource_type 2
2806,resource_type 2
13804,resource_type 8
16377,resource_type 2
13431,resource_type 2
11289,resource_type 2
11103,resource_type 2
8476,resource_type 8
4205,resource_type 8
12885,resource_type 2
17369,resource_type 8
17369,resource_type 2
5896,resource_type 2
13787,resource_type 8
1345,resource_type 8
8126,resource_type 2
8538,resource_type 2
14836,resource_type 2
11590,resource_type 2
17296,resource_type 2
4414,resource_type 2
7932,resource_type 2
5523,resource_type 2
18166,resource_type 2
15906,resource_type 2
5552,resource_type 2
5907,resource_type 2
17957,resource_type 2
17521,resource_type 2
12425,resource_type 2
15742,resource_type 2
4875,resource_type 2
2239,resource_type 2
2119,resource_type 2
11290,resource_type 2
4101,resource_type 2
9397,resource_type 2
3478,resource_type 2
16750,resource_type 2
6798,resource_type 2
13375,resource_type 2
6095,resource_type 2
13323,resource_type 2
5909,resource_type 2
10458,resource_type 2
4287,resource_type 2
14950,resource_type 2
1511,resource_type 2
2607,resource_type 2
10481,resource_type 2
13660,resource_type 2
8641,resource_type 2
687,resource_type 2
6283,resource_type 2
5492,resource_type 2
11964,resource_type 2
1502,resource_type 2
17685,resource_type 2
11791,resource_type 2
10815,resource_type 2
10583,resource_type 2
6895,resource_type 2
530,resource_type 2
4093,resource_type 2
689,resource_type 2
4529,resource_type 2
12599,resource_type 2
14511,resource_type 2
16016,resource_type 2
6235,resource_type 2
9552,resource_type 2
1903,resource_type 2
6061,resource_type 2
12440,resource_type 2
8982,resource_type 2
4368,resource_type 2
7153,resource_type 2
12071,resource_type 2
7,resource_type 2
13104,resource_type 2
14305,resource_type 2
17129,resource_type 2
10674,resource_type 2
18067,resource_type 2
4832,resource_type 2
2371,resource_type 2
3500,resource_type 2
16835,resource_type 2
10298,resource_type 2
2982,resource_type 2
13411,resource_type 2
11862,resource_type 2
15202,resource_type 2
12831,resource_type 2
6699,resource_type 2
12313,resource_type 2
12546,resource_type 2
7260,resource_type 2
1149,resource_type 2
10395,resource_type 2
5753,resource_type 2
9004,resource_type 2
583,resource_type 2
3,resource_type 8
10969,resource_type 2
15763,resource_type 2
12769,resource_type 2
2276,resource_type 2
823,resource_type 2
9731,resource_type 2
17029,resource_type 2
5273,resource_type 2
1942,resource_type 2
7414,resource_type 2
15155,resource_type 2
8666,resource_type 2
951,resource_type 2
12205,resource_type 2
6848,resource_type 2
9772,resource_type 2
1749,resource_type 2
14755,resource_type 2
563,resource_type 2
17128,resource_type 2
12604,resource_type 2
18018,resource_type 2
2782,resource_type 2
12121,resource_type 2
17732,resource_type 2
697,resource_type 2
18454,resource_type 2
7233,resource_type 2
17247,resource_type 2
7428,resource_type 2
16234,resource_type 2
18115,resource_type 2
2898,resource_type 2
11707,resource_type 2
1980,resource_type 2
12294,resource_type 2
4387,resource_type 2
12234,resource_type 2
3887,resource_type 2
6040,resource_type 2
13694,resource_type 2
13463,resource_type 2
561,resource_type 2
15473,resource_type 2
18345,resource_type 2
4515,resource_type 2
8773,resource_type 2
2726,resource_type 2
14697,resource_type 2
13947,resource_type 2
7050,resource_type 2
1703,resource_type 2
17305,resource_type 2
13191,resource_type 2
2941,resource_type 2
1571,resource_type 2
7366,resource_type 2
2606,resource_type 2
14584,resource_type 2
3961,resource_type 2
9971,resource_type 2
14857,resource_type 2
18007,resource_type 2
1307,resource_type 2
6345,resource_type 2
10147,resource_type 2
13709,resource_type 2
5326,resource_type 2
1447,resource_type 2
6626,resource_type 2
8981,resource_type 2
11295,resource_type 2
3546,resource_type 2
3821,resource_type 2
12022,resource_type 2
9416,resource_type 2
16934,resource_type 2
6506,resource_type 2
17104,resource_type 2
8048,resource_type 2
9492,resource_type 2
8102,resource_type 2
5481,resource_type 2
10540,resource_type 2
136,resource_type 2
4698,resource_type 2
11319,resource_type 2
10549,resource_type 2
6407,resource_type 2
5936,resource_type 2
7584,resource_type 2
9559,resource_type 2
5409,resource_type 2
13790,resource_type 2
5377,resource_type 2
7169,resource_type 2
9414,resource_type 2
457,resource_type 2
7020,resource_type 2
5157,resource_type 2
9754,resource_type 2
13559,resource_type 2
7022,resource_type 2
14278,resource_type 2
9188,resource_type 2
5580,resource_type 2
5683,resource_type 2
4128,resource_type 2
5678,resource_type 2
16526,resource_type 2
8454,resource_type 2
2302,resource_type 2
18470,resource_type 2
19,resource_type 2
12669,resource_type 2
1201,resource_type 2
18110,resource_type 2
11836,resource_type 2
14648,resource_type 2
4416,resource_type 2
6691,resource_type 2
10002,resource_type 2
12933,resource_type 2
5567,resource_type 2
15606,resource_type 2
7802,resource_type 2
16894,resource_type 2
12329,resource_type 2
11056,resource_type 2
9112,resource_type 2
9489,resource_type 2
18270,resource_type 2
12601,resource_type 2
4381,resource_type 2
5716,resource_type 2
2028,resource_type 2
8186,resource_type 2
13063,resource_type 2
5301,resource_type 2
6728,resource_type 2
9300,resource_type 2
13877,resource_type 2
5551,resource_type 2
1480,resource_type 2
645,resource_type 2
14181,resource_type 2
5281,resource_type 2
6365,resource_type 2
4,resource_type 2
12145,resource_type 2
2927,resource_type 2
15423,resource_type 2
12971,resource_type 2
8001,resource_type 2
16685,resource_type 2
16440,resource_type 8
9924,resource_type 8
9924,resource_type 2
9924,resource_type 1
16810,resource_type 8
956,resource_type 8
794,resource_type 8
15870,resource_type 8
3133,resource_type 8
6104,resource_type 8
5635,resource_type 8
1528,resource_type 8
8802,resource_type 8
4511,resource_type 8
7036,resource_type 8
11450,resource_type 8
17220,resource_type 8
17220,resource_type 1
14190,resource_type 8
12824,resource_type 8
12824,resource_type 2
5792,resource_type 8
4769,resource_type 8
4955,resource_type 8
8379,resource_type 8
10112,resource_type 8
6066,resource_type 8
11830,resource_type 8
220,resource_type 8
6062,resource_type 8
9524,resource_type 8
10820,resource_type 8
14975,resource_type 2
7395,resource_type 2
5202,resource_type 7
5202,resource_type 8
2267,resource_type 8
5067,resource_type 7
5067,resource_type 8
15639,resource_type 8
15639,resource_type 7
4536,resource_type 2
13498,resource_type 7
13498,resource_type 2
8450,resource_type 7
10141,resource_type 2
16070,resource_type 8
16070,resource_type 7
14152,resource_type 8
14152,resource_type 7
3993,resource_type 8
10907,resource_type 7
10907,resource_type 2
12610,resource_type 7
12610,resource_type 8
6807,resource_type 7
17316,resource_type 8
17316,resource_type 6
16350,resource_type 6
16350,resource_type 8
18427,resource_type 7
18427,resource_type 8
18367,resource_type 7
17445,resource_type 8
17445,resource_type 7
16919,resource_type 4
16919,resource_type 6
16919,resource_type 8
8849,resource_type 7
2985,resource_type 6
2985,resource_type 8
12181,resource_type 8
12181,resource_type 6
15912,resource_type 7
15912,resource_type 8
11801,resource_type 8
11801,resource_type 7
1248,resource_type 7
1248,resource_type 8
1248,resource_type 6
1248,resource_type 4
14307,resource_type 7
2283,resource_type 6
2283,resource_type 8
13091,resource_type 7
13091,resource_type 8
16443,resource_type 7
16443,resource_type 8
650,resource_type 8
6667,resource_type 2
5084,resource_type 8
10234,resource_type 8
10234,resource_type 6
10234,resource_type 4
470,resource_type 7
470,resource_type 8
470,resource_type 4
11700,resource_type 4
11700,resource_type 6
11700,resource_type 8
18511,resource_type 6
18511,resource_type 8
15682,resource_type 6
15682,resource_type 4
15682,resource_type 8
1774,resource_type 8
1774,resource_type 7
1774,resource_type 6
15308,resource_type 4
15308,resource_type 6
15308,resource_type 8
12926,resource_type 8
12926,resource_type 6
12926,resource_type 4
5134,resource_type 6
5134,resource_type 8
5134,resource_type 7
17821,resource_type 7
17821,resource_type 8
17821,resource_type 6
12124,resource_type 8
12124,resource_type 7
8056,resource_type 8
12480,resource_type 2
7063,resource_type 8
8243,resource_type 8
8243,resource_type 2
7205,resource_type 8
13444,resource_type 2
14741,resource_type 2
12436,resource_type 8
3839,resource_type 8
13937,resource_type 8
11325,resource_type 8
8834,resource_type 8
10324,resource_type 8
13136,resource_type 8
13994,resource_type 2
13599,resource_type 8
18436,resource_type 8
2234,resource_type 8
11794,resource_type 8
10338,resource_type 8
949,resource_type 8
2960,resource_type 8
1346,resource_type 8
7031,resource_type 8
16794,resource_type 2
11600,resource_type 8
16115,resource_type 8
18460,resource_type 8
10724,resource_type 8
10598,resource_type 8
4144,resource_type 8
18030,resource_type 8
17124,resource_type 8
7814,resource_type 8
15003,resource_type 8
14381,resource_type 8
4993,resource_type 8
3792,resource_type 8
14057,resource_type 8
986,resource_type 8
16940,resource_type 8
4502,resource_type 8
1246,resource_type 8
14308,resource_type 8
6776,resource_type 8
14752,resource_type 8
13511,resource_type 8
9077,resource_type 8
14253,resource_type 8
17095,resource_type 8
16278,resource_type 8
7006,resource_type 8
12171,resource_type 8
2401,resource_type 8
10751,resource_type 8
2843,resource_type 8
1794,resource_type 8
3295,resource_type 8
13188,resource_type 8
8959,resource_type 8
12764,resource_type 8
18057,resource_type 8
10887,resource_type 8
6025,resource_type 8
2486,resource_type 8
1467,resource_type 8
9223,resource_type 8
15598,resource_type 8
3735,resource_type 8
1897,resource_type 8
15559,resource_type 8
16042,resource_type 8
14320,resource_type 8
10756,resource_type 8
10640,resource_type 8
16692,resource_type 8
7745,resource_type 8
13539,resource_type 8
14053,resource_type 8
2939,resource_type 8
16739,resource_type 8
9310,resource_type 1
9310,resource_type 8
13926,resource_type 8
5750,resource_type 8
3063,resource_type 8
4716,resource_type 8
1908,resource_type 8
6628,resource_type 8
17619,resource_type 8
2928,resource_type 8
9221,resource_type 8
9840,resource_type 8
7963,resource_type 8
2804,resource_type 8
17213,resource_type 8
643,resource_type 8
3152,resource_type 8
872,resource_type 8
7610,resource_type 8
13940,resource_type 8
16287,resource_type 8
8520,resource_type 8
2519,resource_type 8
16074,resource_type 8
2936,resource_type 8
16564,resource_type 8
6975,resource_type 8
10208,resource_type 8
18424,resource_type 8
8268,resource_type 8
14272,resource_type 2
14272,resource_type 8
3891,resource_type 8
7769,resource_type 8
1879,resource_type 8
1879,resource_type 1
3905,resource_type 8
16324,resource_type 8
16802,resource_type 8
5902,resource_type 8
15371,resource_type 8
2966,resource_type 8
7581,resource_type 8
17438,resource_type 8
3122,resource_type 8
11717,resource_type 8
6808,resource_type 8
1859,resource_type 8
11092,resource_type 8
7586,resource_type 8
4636,resource_type 8
4278,resource_type 8
6054,resource_type 8
14701,resource_type 8
15961,resource_type 8
10092,resource_type 8
17969,resource_type 8
11945,resource_type 8
1421,resource_type 8
13492,resource_type 8
10334,resource_type 8
11257,resource_type 8
8111,resource_type 8
11630,resource_type 8
